,index,Date,Open,High,Low,Close,Volume
37,1440921,2021-10-21 12:26:00,4535.2,4535.2,4534.7,4534.76,0
38,1440922,2021-10-21 12:27:00,4534.77,4535.34,4534.6,4535.17,0
39,1440923,2021-10-21 12:28:00,4535.19,4535.29,4534.93,4535.17,0
40,1440924,2021-10-21 12:29:00,4535.18,4535.62,4535.17,4535.57,0
41,1440925,2021-10-21 12:30:00,4535.59,4535.73,4535.16,4535.16,0
42,1440926,2021-10-21 12:31:00,4535.21,4535.26,4534.77,4534.77,0
43,1440927,2021-10-21 12:32:00,4534.76,4534.81,4534.46,4534.7,0
44,1440928,2021-10-21 12:33:00,4534.64,4534.64,4534.03,4534.16,0
45,1440929,2021-10-21 12:34:00,4534.14,4534.36,4534.11,4534.2,0
46,1440930,2021-10-21 12:35:00,4534.21,4534.21,4533.15,4533.37,0
47,1440931,2021-10-21 12:36:00,4533.38,4534.22,4533.35,4533.94,0
48,1440932,2021-10-21 12:37:00,4533.93,4534.0,4533.45,4533.45,0
49,1440933,2021-10-21 12:38:00,4533.43,4533.74,4533.43,4533.48,0
50,1440934,2021-10-21 12:39:00,4533.49,4533.84,4533.32,4533.84,0
51,1440935,2021-10-21 12:40:00,4533.87,4534.01,4533.82,4533.97,0
52,1440936,2021-10-21 12:41:00,4533.98,4534.18,4533.83,4534.16,0
53,1440937,2021-10-21 12:42:00,4534.13,4534.32,4533.96,4534.32,0
54,1440938,2021-10-21 12:43:00,4534.38,4534.72,4534.36,4534.43,0
55,1440939,2021-10-21 12:44:00,4534.45,4534.51,4534.18,4534.28,0
56,1440940,2021-10-21 12:45:00,4534.33,4534.8,4534.29,4534.78,0
57,1440941,2021-10-21 12:46:00,4534.79,4534.86,4534.62,4534.7,0
58,1440942,2021-10-21 12:47:00,4534.73,4534.73,4534.07,4534.11,0
59,1440943,2021-10-21 12:48:00,4534.11,4534.11,4533.18,4533.26,0
60,1440944,2021-10-21 12:49:00,4533.23,4533.87,4533.2,4533.26,0
61,1440945,2021-10-21 12:50:00,4533.24,4533.54,4533.07,4533.44,0
62,1440946,2021-10-21 12:51:00,4533.42,4533.61,4533.19,4533.19,0
63,1440947,2021-10-21 12:52:00,4533.21,4533.32,4532.95,4533.03,0
64,1440948,2021-10-21 12:53:00,4533.04,4534.06,4533.04,4534.06,0
65,1440949,2021-10-21 12:54:00,4534.09,4534.59,4534.0,4534.57,0
66,1440950,2021-10-21 12:55:00,4534.57,4534.64,4533.97,4534.3,0
67,1440951,2021-10-21 12:56:00,4534.26,4535.18,4534.26,4535.09,0
68,1440952,2021-10-21 12:57:00,4535.11,4535.85,4535.1,4535.73,0
69,1440953,2021-10-21 12:58:00,4535.69,4535.69,4534.78,4534.98,0
70,1440954,2021-10-21 12:59:00,4534.98,4535.03,4534.82,4534.95,0
71,1440955,2021-10-21 13:00:00,4534.96,4535.14,4534.61,4535.14,0
72,1440956,2021-10-21 13:01:00,4535.14,4535.41,4535.11,4535.32,0
73,1440957,2021-10-21 13:02:00,4535.32,4535.83,4535.24,4535.83,0
74,1440958,2021-10-21 13:03:00,4535.83,4535.83,4535.1,4535.1,0
75,1440959,2021-10-21 13:04:00,4535.11,4535.29,4535.11,4535.22,0
76,1440960,2021-10-21 13:05:00,4535.22,4535.38,4535.18,4535.24,0
77,1440961,2021-10-21 13:06:00,4535.24,4535.37,4534.96,4534.96,0
78,1440962,2021-10-21 13:07:00,4534.99,4535.39,4534.92,4535.39,0
79,1440963,2021-10-21 13:08:00,4535.42,4535.73,4534.91,4535.73,0
80,1440964,2021-10-21 13:09:00,4535.8,4535.85,4535.39,4535.47,0
81,1440965,2021-10-21 13:10:00,4535.48,4535.49,4535.11,4535.25,0
82,1440966,2021-10-21 13:11:00,4535.25,4535.56,4534.52,4534.55,0
83,1440967,2021-10-21 13:12:00,4534.53,4534.57,4534.09,4534.17,0
84,1440968,2021-10-21 13:13:00,4534.22,4534.77,4534.22,4534.72,0
85,1440969,2021-10-21 13:14:00,4534.69,4534.76,4534.34,4534.4,0
86,1440970,2021-10-21 13:15:00,4534.42,4534.63,4533.86,4534.07,0
87,1440971,2021-10-21 13:16:00,4534.08,4534.75,4534.05,4534.75,0
88,1440972,2021-10-21 13:17:00,4534.78,4534.8,4534.38,4534.46,0
89,1440973,2021-10-21 13:18:00,4534.43,4534.43,4534.12,4534.25,0
90,1440974,2021-10-21 13:19:00,4534.25,4534.78,4534.25,4534.35,0
91,1440975,2021-10-21 13:20:00,4534.35,4534.66,4534.33,4534.65,0
92,1440976,2021-10-21 13:21:00,4534.67,4534.84,4534.55,4534.7,0
93,1440977,2021-10-21 13:22:00,4534.72,4535.08,4534.59,4535.08,0
94,1440978,2021-10-21 13:23:00,4535.07,4535.31,4535.03,4535.23,0
95,1440979,2021-10-21 13:24:00,4535.24,4535.71,4535.1,4535.71,0
96,1440980,2021-10-21 13:25:00,4535.73,4535.78,4535.35,4535.51,0
97,1440981,2021-10-21 13:26:00,4535.54,4535.94,4535.53,4535.77,0
98,1440982,2021-10-21 13:27:00,4535.76,4535.98,4535.69,4535.94,0
99,1440983,2021-10-21 13:28:00,4535.93,4536.2,4535.89,4536.14,0
100,1440984,2021-10-21 13:29:00,4536.13,4537.0,4536.13,4536.6,0
101,1440985,2021-10-21 13:30:00,4536.61,4536.75,4536.47,4536.47,0
102,1440986,2021-10-21 13:31:00,4536.46,4536.6,4536.34,4536.56,0
103,1440987,2021-10-21 13:32:00,4536.58,4536.82,4536.57,4536.76,0
104,1440988,2021-10-21 13:33:00,4536.76,4536.89,4536.57,4536.86,0
105,1440989,2021-10-21 13:34:00,4536.87,4537.18,4536.83,4537.1,0
106,1440990,2021-10-21 13:35:00,4537.09,4537.24,4537.09,4537.09,0
107,1440991,2021-10-21 13:36:00,4537.07,4537.41,4537.05,4537.26,0
108,1440992,2021-10-21 13:37:00,4537.22,4537.24,4536.92,4536.92,0
109,1440993,2021-10-21 13:38:00,4536.92,4537.15,4536.89,4537.15,0
110,1440994,2021-10-21 13:39:00,4537.17,4537.42,4537.17,4537.42,0
111,1440995,2021-10-21 13:40:00,4537.41,4537.5,4537.22,4537.5,0
112,1440996,2021-10-21 13:41:00,4537.5,4537.83,4537.49,4537.81,0
113,1440997,2021-10-21 13:42:00,4537.78,4537.78,4537.43,4537.45,0
114,1440998,2021-10-21 13:43:00,4537.45,4537.52,4536.94,4536.94,0
115,1440999,2021-10-21 13:44:00,4536.99,4536.99,4536.56,4536.57,0
116,1441000,2021-10-21 13:45:00,4536.57,4536.58,4535.12,4535.98,0
117,1441001,2021-10-21 13:46:00,4536.0,4536.03,4535.55,4535.9,0
118,1441002,2021-10-21 13:47:00,4535.92,4536.49,4535.91,4536.47,0
119,1441003,2021-10-21 13:48:00,4536.49,4536.5,4535.81,4535.81,0
120,1441004,2021-10-21 13:49:00,4535.85,4535.88,4535.24,4535.57,0
121,1441005,2021-10-21 13:50:00,4535.54,4535.55,4534.81,4534.81,0
122,1441006,2021-10-21 13:51:00,4534.87,4534.88,4534.56,4534.71,0
123,1441007,2021-10-21 13:52:00,4534.71,4534.84,4534.51,4534.79,0
124,1441008,2021-10-21 13:53:00,4534.8,4534.81,4534.15,4534.16,0
125,1441009,2021-10-21 13:54:00,4534.12,4534.12,4531.66,4531.68,0
126,1441010,2021-10-21 13:55:00,4531.71,4533.26,4531.71,4533.15,0
127,1441011,2021-10-21 13:56:00,4533.17,4533.24,4532.06,4532.32,0
128,1441012,2021-10-21 13:57:00,4532.28,4532.88,4531.91,4532.79,0
129,1441013,2021-10-21 13:58:00,4532.77,4533.1,4532.77,4532.99,0
130,1441014,2021-10-21 13:59:00,4532.97,4532.98,4532.76,4532.88,0
131,1441015,2021-10-21 14:00:00,4532.9,4533.28,4532.86,4533.25,0
132,1441016,2021-10-21 14:01:00,4533.26,4534.8,4533.19,4534.8,0
133,1441017,2021-10-21 14:02:00,4534.82,4534.91,4534.62,4534.85,0
134,1441018,2021-10-21 14:03:00,4534.87,4534.93,4534.59,4534.61,0
135,1441019,2021-10-21 14:04:00,4534.61,4534.8,4534.21,4534.24,0
136,1441020,2021-10-21 14:05:00,4534.22,4534.93,4534.22,4534.85,0
137,1441021,2021-10-21 14:06:00,4534.85,4535.15,4534.79,4534.97,0
138,1441022,2021-10-21 14:07:00,4534.97,4535.42,4534.8,4535.38,0
139,1441023,2021-10-21 14:08:00,4535.38,4535.41,4534.89,4534.95,0
140,1441024,2021-10-21 14:09:00,4534.87,4534.87,4534.49,4534.54,0
141,1441025,2021-10-21 14:10:00,4534.53,4534.53,4533.71,4534.04,0
142,1441026,2021-10-21 14:11:00,4534.05,4534.11,4533.63,4533.63,0
143,1441027,2021-10-21 14:12:00,4533.64,4534.04,4533.56,4534.04,0
144,1441028,2021-10-21 14:13:00,4534.07,4534.11,4533.79,4533.88,0
145,1441029,2021-10-21 14:14:00,4533.87,4533.87,4533.43,4533.55,0
146,1441030,2021-10-21 14:15:00,4533.53,4534.54,4533.53,4534.5,0
147,1441031,2021-10-21 14:16:00,4534.5,4536.22,4534.48,4536.22,0
148,1441032,2021-10-21 14:17:00,4536.2,4536.35,4535.97,4536.35,0
149,1441033,2021-10-21 14:18:00,4536.35,4536.77,4536.35,4536.67,0
150,1441034,2021-10-21 14:19:00,4536.67,4536.87,4536.44,4536.69,0
151,1441035,2021-10-21 14:20:00,4536.71,4536.75,4536.46,4536.69,0
152,1441036,2021-10-21 14:21:00,4536.69,4536.76,4536.46,4536.49,0
153,1441037,2021-10-21 14:22:00,4536.45,4536.66,4535.76,4535.9,0
154,1441038,2021-10-21 14:23:00,4535.9,4535.98,4535.75,4535.84,0
155,1441039,2021-10-21 14:24:00,4535.85,4536.29,4535.32,4536.29,0
156,1441040,2021-10-21 14:25:00,4536.35,4537.17,4536.35,4537.17,0
157,1441041,2021-10-21 14:26:00,4537.18,4537.56,4537.12,4537.54,0
158,1441042,2021-10-21 14:27:00,4537.53,4537.62,4537.24,4537.62,0
159,1441043,2021-10-21 14:28:00,4537.58,4537.58,4537.18,4537.25,0
160,1441044,2021-10-21 14:29:00,4537.22,4537.64,4537.13,4537.58,0
161,1441045,2021-10-21 14:30:00,4537.61,4537.81,4537.47,4537.81,0
162,1441046,2021-10-21 14:31:00,4537.81,4537.94,4537.64,4537.88,0
163,1441047,2021-10-21 14:32:00,4537.91,4538.05,4537.52,4537.74,0
164,1441048,2021-10-21 14:33:00,4537.75,4537.79,4537.54,4537.62,0
165,1441049,2021-10-21 14:34:00,4537.62,4537.68,4537.44,4537.68,0
166,1441050,2021-10-21 14:35:00,4537.7,4537.71,4537.31,4537.55,0
167,1441051,2021-10-21 14:36:00,4537.55,4537.72,4537.28,4537.29,0
168,1441052,2021-10-21 14:37:00,4537.35,4537.48,4536.87,4536.88,0
169,1441053,2021-10-21 14:38:00,4536.86,4536.97,4536.42,4536.68,0
170,1441054,2021-10-21 14:39:00,4536.7,4536.76,4536.38,4536.62,0
171,1441055,2021-10-21 14:40:00,4536.62,4536.65,4536.05,4536.24,0
172,1441056,2021-10-21 14:41:00,4536.25,4536.93,4536.24,4536.75,0
173,1441057,2021-10-21 14:42:00,4536.73,4536.8,4536.46,4536.5,0
174,1441058,2021-10-21 14:43:00,4536.49,4536.52,4536.16,4536.22,0
175,1441059,2021-10-21 14:44:00,4536.23,4536.94,4536.23,4536.94,0
176,1441060,2021-10-21 14:45:00,4536.96,4536.96,4536.38,4536.38,0
177,1441061,2021-10-21 14:46:00,4536.36,4536.6,4536.34,4536.56,0
178,1441062,2021-10-21 14:47:00,4536.56,4536.69,4536.53,4536.56,0
179,1441063,2021-10-21 14:48:00,4536.6,4536.81,4536.34,4536.81,0
180,1441064,2021-10-21 14:49:00,4536.88,4537.71,4536.88,4537.7,0
181,1441065,2021-10-21 14:50:00,4537.7,4537.7,4537.4,4537.56,0
182,1441066,2021-10-21 14:51:00,4537.53,4537.6,4537.46,4537.59,0
183,1441067,2021-10-21 14:52:00,4537.56,4537.67,4537.41,4537.55,0
184,1441068,2021-10-21 14:53:00,4537.52,4537.55,4537.43,4537.51,0
185,1441069,2021-10-21 14:54:00,4537.51,4537.6,4537.43,4537.56,0
186,1441070,2021-10-21 14:55:00,4537.56,4537.7,4537.48,4537.63,0
187,1441071,2021-10-21 14:56:00,4537.65,4537.74,4537.53,4537.74,0
188,1441072,2021-10-21 14:57:00,4537.74,4537.79,4537.62,4537.72,0
189,1441073,2021-10-21 14:58:00,4537.7,4537.8,4537.64,4537.75,0
190,1441074,2021-10-21 14:59:00,4537.78,4538.04,4537.75,4538.04,0
191,1441075,2021-10-21 15:00:00,4538.14,4539.17,4538.14,4538.96,0
192,1441076,2021-10-21 15:01:00,4538.96,4540.36,4538.96,4539.87,0
193,1441077,2021-10-21 15:02:00,4539.97,4539.97,4539.58,4539.7,0
194,1441078,2021-10-21 15:03:00,4539.76,4540.86,4539.69,4540.86,0
195,1441079,2021-10-21 15:04:00,4540.81,4540.86,4540.29,4540.52,0
196,1441080,2021-10-21 15:05:00,4540.53,4541.36,4540.53,4541.05,0
197,1441081,2021-10-21 15:06:00,4541.06,4541.52,4540.83,4540.85,0
198,1441082,2021-10-21 15:07:00,4540.88,4541.79,4540.87,4541.76,0
199,1441083,2021-10-21 15:08:00,4541.81,4542.08,4541.53,4541.74,0
200,1441084,2021-10-21 15:09:00,4541.77,4541.77,4540.83,4541.01,0
201,1441085,2021-10-21 15:10:00,4541.0,4541.8,4540.96,4541.67,0
202,1441086,2021-10-21 15:11:00,4541.67,4541.8,4541.08,4541.64,0
203,1441087,2021-10-21 15:12:00,4541.64,4541.73,4541.49,4541.56,0
204,1441088,2021-10-21 15:13:00,4541.59,4541.61,4541.25,4541.25,0
205,1441089,2021-10-21 15:14:00,4541.24,4541.48,4540.94,4541.3,0
206,1441090,2021-10-21 15:15:00,4541.38,4541.47,4541.0,4541.04,0
207,1441091,2021-10-21 15:16:00,4541.03,4542.15,4541.01,4541.88,0
208,1441092,2021-10-21 15:17:00,4541.91,4542.24,4541.62,4542.21,0
209,1441093,2021-10-21 15:18:00,4542.2,4544.13,4542.11,4544.01,0
210,1441094,2021-10-21 15:19:00,4544.01,4544.01,4543.16,4543.16,0
211,1441095,2021-10-21 15:20:00,4543.15,4544.74,4543.01,4544.46,0
212,1441096,2021-10-21 15:21:00,4544.37,4544.46,4544.08,4544.46,0
213,1441097,2021-10-21 15:22:00,4544.45,4544.62,4544.29,4544.57,0
214,1441098,2021-10-21 15:23:00,4544.62,4545.71,4544.62,4545.71,0
215,1441099,2021-10-21 15:24:00,4545.67,4545.67,4545.17,4545.47,0
216,1441100,2021-10-21 15:25:00,4545.49,4545.98,4545.46,4545.46,0
217,1441101,2021-10-21 15:26:00,4545.46,4545.87,4545.39,4545.79,0
218,1441102,2021-10-21 15:27:00,4545.79,4545.83,4545.54,4545.66,0
219,1441103,2021-10-21 15:28:00,4545.67,4545.76,4544.76,4544.99,0
220,1441104,2021-10-21 15:29:00,4545.02,4545.68,4545.02,4545.68,0
221,1441105,2021-10-21 15:30:00,4545.72,4546.34,4545.32,4545.69,0
222,1441106,2021-10-21 15:31:00,4545.69,4545.76,4545.03,4545.26,0
223,1441107,2021-10-21 15:32:00,4545.25,4545.38,4544.6,4544.6,0
224,1441108,2021-10-21 15:33:00,4544.62,4544.71,4544.1,4544.39,0
225,1441109,2021-10-21 15:34:00,4544.39,4545.07,4544.26,4544.61,0
226,1441110,2021-10-21 15:35:00,4544.53,4544.63,4544.09,4544.5,0
227,1441111,2021-10-21 15:36:00,4544.52,4545.36,4544.52,4544.57,0
228,1441112,2021-10-21 15:37:00,4544.52,4544.67,4544.08,4544.15,0
229,1441113,2021-10-21 15:38:00,4544.13,4544.47,4543.84,4544.46,0
230,1441114,2021-10-21 15:39:00,4544.47,4544.47,4543.89,4543.9,0
231,1441115,2021-10-21 15:40:00,4543.91,4544.47,4543.67,4544.47,0
232,1441116,2021-10-21 15:41:00,4544.48,4544.5,4543.15,4543.24,0
233,1441117,2021-10-21 15:42:00,4543.25,4544.13,4543.25,4543.94,0
234,1441118,2021-10-21 15:43:00,4543.94,4544.34,4543.66,4544.27,0
235,1441119,2021-10-21 15:44:00,4544.27,4544.85,4543.76,4544.85,0
236,1441120,2021-10-21 15:45:00,4544.87,4544.87,4543.75,4544.04,0
237,1441121,2021-10-21 15:46:00,4544.04,4544.8,4544.03,4544.8,0
238,1441122,2021-10-21 15:47:00,4544.73,4544.76,4544.14,4544.32,0
239,1441123,2021-10-21 15:48:00,4544.33,4544.62,4544.22,4544.24,0
240,1441124,2021-10-21 15:49:00,4544.22,4544.55,4544.02,4544.52,0
241,1441125,2021-10-21 15:50:00,4544.56,4544.76,4543.55,4544.22,0
242,1441126,2021-10-21 15:51:00,4544.22,4544.6,4543.37,4544.11,0
243,1441127,2021-10-21 15:52:00,4544.08,4545.18,4544.08,4545.16,0
244,1441128,2021-10-21 15:53:00,4545.15,4545.56,4544.75,4545.33,0
245,1441129,2021-10-21 15:54:00,4545.28,4546.3,4544.92,4546.3,0
246,1441130,2021-10-21 15:55:00,4546.32,4547.97,4545.99,4547.95,0
247,1441131,2021-10-21 15:56:00,4547.99,4548.03,4547.58,4547.6,0
248,1441132,2021-10-21 15:57:00,4547.62,4549.49,4547.57,4549.49,0
249,1441133,2021-10-21 15:58:00,4549.44,4551.44,4549.36,4551.41,0
250,1441134,2021-10-21 15:59:00,4551.43,4551.43,4549.87,4549.87,0
251,1441135,2021-10-21 16:00:00,4549.51,4549.78,4549.51,4549.78,0
252,1441136,2021-10-21 16:01:00,4549.78,4549.78,4549.78,4549.78,0
253,1441137,2021-10-21 16:02:00,4549.78,4549.79,4549.75,4549.75,0
254,1441138,2021-10-21 16:03:00,4549.75,4549.77,4549.75,4549.77,0
255,1441139,2021-10-21 16:04:00,4549.78,4549.78,4549.78,4549.78,0
256,1441140,2021-10-21 16:05:00,4549.78,4549.78,4549.78,4549.78,0
257,1441141,2021-10-22 09:30:00,4546.12,4546.12,4541.88,4544.06,0
258,1441142,2021-10-22 09:31:00,4543.92,4546.77,4543.92,4546.47,0
259,1441143,2021-10-22 09:32:00,4546.66,4548.57,4546.34,4548.14,0
260,1441144,2021-10-22 09:33:00,4548.03,4548.45,4547.28,4547.74,0
261,1441145,2021-10-22 09:34:00,4547.8,4550.12,4547.8,4550.02,0
262,1441146,2021-10-22 09:35:00,4550.06,4552.41,4549.78,4552.32,0
263,1441147,2021-10-22 09:36:00,4552.07,4554.01,4551.77,4553.89,0
264,1441148,2021-10-22 09:37:00,4554.12,4554.59,4553.18,4553.75,0
265,1441149,2021-10-22 09:38:00,4553.78,4554.07,4552.72,4553.33,0
266,1441150,2021-10-22 09:39:00,4553.37,4555.04,4553.37,4554.84,0
267,1441151,2021-10-22 09:40:00,4554.96,4554.96,4553.78,4553.85,0
268,1441152,2021-10-22 09:41:00,4553.88,4554.28,4553.47,4553.98,0
269,1441153,2021-10-22 09:42:00,4554.03,4554.79,4554.0,4554.17,0
270,1441154,2021-10-22 09:43:00,4554.31,4554.38,4553.69,4554.35,0
271,1441155,2021-10-22 09:44:00,4554.29,4554.85,4553.08,4553.23,0
272,1441156,2021-10-22 09:45:00,4553.3,4554.73,4553.1,4553.81,0
273,1441157,2021-10-22 09:46:00,4553.86,4553.96,4549.53,4549.53,0
274,1441158,2021-10-22 09:47:00,4549.37,4550.02,4548.91,4549.5,0
275,1441159,2021-10-22 09:48:00,4549.49,4549.95,4546.35,4546.88,0
276,1441160,2021-10-22 09:49:00,4546.96,4547.44,4545.56,4547.05,0
277,1441161,2021-10-22 09:50:00,4546.91,4548.58,4546.91,4546.96,0
278,1441162,2021-10-22 09:51:00,4546.95,4548.35,4546.02,4547.97,0
279,1441163,2021-10-22 09:52:00,4548.01,4548.77,4547.83,4548.1,0
280,1441164,2021-10-22 09:53:00,4548.1,4549.82,4547.36,4549.74,0
281,1441165,2021-10-22 09:54:00,4549.78,4551.96,4549.78,4551.3,0
282,1441166,2021-10-22 09:55:00,4551.26,4553.97,4551.09,4553.69,0
283,1441167,2021-10-22 09:56:00,4553.8,4553.8,4552.2,4552.36,0
284,1441168,2021-10-22 09:57:00,4552.38,4554.06,4552.38,4553.17,0
285,1441169,2021-10-22 09:58:00,4553.18,4553.47,4552.46,4552.67,0
286,1441170,2021-10-22 09:59:00,4552.59,4553.2,4552.07,4552.15,0
287,1441171,2021-10-22 10:00:00,4552.16,4553.43,4552.16,4553.01,0
288,1441172,2021-10-22 10:01:00,4552.98,4552.98,4550.42,4551.05,0
289,1441173,2021-10-22 10:02:00,4550.97,4552.34,4550.97,4552.19,0
290,1441174,2021-10-22 10:03:00,4552.16,4552.31,4551.09,4551.39,0
291,1441175,2021-10-22 10:04:00,4551.48,4551.8,4550.75,4550.99,0
292,1441176,2021-10-22 10:05:00,4551.01,4551.52,4550.55,4550.91,0
293,1441177,2021-10-22 10:06:00,4550.83,4551.74,4550.3,4551.62,0
294,1441178,2021-10-22 10:07:00,4551.62,4552.7,4551.62,4552.08,0
295,1441179,2021-10-22 10:08:00,4552.04,4553.72,4552.03,4552.54,0
296,1441180,2021-10-22 10:09:00,4552.52,4552.75,4552.14,4552.57,0
297,1441181,2021-10-22 10:10:00,4552.63,4552.83,4551.42,4552.3,0
298,1441182,2021-10-22 10:11:00,4552.23,4552.6,4550.62,4550.9,0
299,1441183,2021-10-22 10:12:00,4550.88,4551.43,4549.56,4549.56,0
300,1441184,2021-10-22 10:13:00,4549.51,4552.18,4549.51,4552.03,0
301,1441185,2021-10-22 10:14:00,4552.04,4552.22,4551.61,4551.98,0
302,1441186,2021-10-22 10:15:00,4551.96,4552.89,4551.64,4552.68,0
303,1441187,2021-10-22 10:16:00,4552.76,4554.6,4552.76,4554.57,0
304,1441188,2021-10-22 10:17:00,4554.58,4554.64,4553.85,4553.85,0
305,1441189,2021-10-22 10:18:00,4553.83,4554.25,4553.39,4553.92,0
306,1441190,2021-10-22 10:19:00,4553.92,4554.31,4553.9,4554.2,0
307,1441191,2021-10-22 10:20:00,4554.17,4554.45,4552.86,4552.93,0
308,1441192,2021-10-22 10:21:00,4552.97,4554.17,4552.95,4554.13,0
309,1441193,2021-10-22 10:22:00,4554.11,4554.23,4553.2,4553.73,0
310,1441194,2021-10-22 10:23:00,4553.72,4554.72,4553.68,4554.35,0
311,1441195,2021-10-22 10:24:00,4554.32,4555.21,4554.32,4555.1,0
312,1441196,2021-10-22 10:25:00,4555.1,4555.23,4554.62,4554.81,0
313,1441197,2021-10-22 10:26:00,4554.82,4555.6,4554.82,4555.44,0
314,1441198,2021-10-22 10:27:00,4555.49,4557.18,4555.36,4557.18,0
315,1441199,2021-10-22 10:28:00,4557.16,4558.67,4557.16,4558.67,0
316,1441200,2021-10-22 10:29:00,4558.77,4559.45,4558.77,4559.45,0
317,1441201,2021-10-22 10:30:00,4559.63,4559.67,4557.73,4557.73,0
318,1441202,2021-10-22 10:31:00,4557.72,4557.96,4554.34,4554.34,0
319,1441203,2021-10-22 10:32:00,4554.32,4555.39,4554.06,4555.34,0
320,1441204,2021-10-22 10:33:00,4555.28,4555.28,4554.66,4554.77,0
321,1441205,2021-10-22 10:34:00,4554.75,4554.89,4554.53,4554.89,0
322,1441206,2021-10-22 10:35:00,4554.89,4555.5,4554.89,4554.96,0
323,1441207,2021-10-22 10:36:00,4554.94,4554.94,4554.35,4554.42,0
324,1441208,2021-10-22 10:37:00,4554.36,4554.36,4552.41,4552.77,0
325,1441209,2021-10-22 10:38:00,4552.74,4552.78,4551.97,4552.59,0
326,1441210,2021-10-22 10:39:00,4552.68,4552.79,4552.32,4552.46,0
327,1441211,2021-10-22 10:40:00,4552.46,4553.19,4552.37,4553.07,0
328,1441212,2021-10-22 10:41:00,4553.05,4553.38,4552.69,4553.19,0
329,1441213,2021-10-22 10:42:00,4553.14,4553.14,4550.87,4550.87,0
330,1441214,2021-10-22 10:43:00,4550.82,4551.42,4550.41,4551.13,0
331,1441215,2021-10-22 10:44:00,4551.12,4551.4,4550.93,4551.19,0
332,1441216,2021-10-22 10:45:00,4551.19,4552.54,4551.11,4552.51,0
333,1441217,2021-10-22 10:46:00,4552.48,4553.53,4552.48,4553.2,0
334,1441218,2021-10-22 10:47:00,4553.11,4553.2,4552.44,4552.5,0
335,1441219,2021-10-22 10:48:00,4552.5,4553.09,4552.23,4552.23,0
336,1441220,2021-10-22 10:49:00,4552.19,4552.19,4550.47,4550.47,0
337,1441221,2021-10-22 10:50:00,4550.4,4550.61,4549.86,4549.86,0
338,1441222,2021-10-22 10:51:00,4549.86,4550.33,4549.12,4549.14,0
339,1441223,2021-10-22 10:52:00,4549.07,4549.82,4548.47,4548.48,0
340,1441224,2021-10-22 10:53:00,4548.44,4549.4,4548.24,4549.36,0
341,1441225,2021-10-22 10:54:00,4549.41,4549.48,4547.2,4547.21,0
342,1441226,2021-10-22 10:55:00,4547.3,4548.32,4547.3,4548.19,0
343,1441227,2021-10-22 10:56:00,4548.21,4549.73,4548.21,4549.13,0
344,1441228,2021-10-22 10:57:00,4549.19,4549.62,4548.91,4549.16,0
345,1441229,2021-10-22 10:58:00,4549.04,4549.04,4548.19,4548.3,0
346,1441230,2021-10-22 10:59:00,4548.34,4549.37,4548.32,4548.61,0
347,1441231,2021-10-22 11:00:00,4548.59,4550.07,4548.37,4550.05,0
348,1441232,2021-10-22 11:01:00,4550.06,4550.87,4550.06,4550.53,0
349,1441233,2021-10-22 11:02:00,4550.45,4550.45,4549.1,4549.36,0
350,1441234,2021-10-22 11:03:00,4549.41,4549.61,4548.6,4549.22,0
351,1441235,2021-10-22 11:04:00,4549.3,4551.16,4549.26,4550.76,0
352,1441236,2021-10-22 11:05:00,4550.64,4552.3,4550.63,4551.25,0
353,1441237,2021-10-22 11:06:00,4551.2,4551.22,4550.13,4550.13,0
354,1441238,2021-10-22 11:07:00,4550.16,4552.02,4550.16,4552.0,0
355,1441239,2021-10-22 11:08:00,4552.01,4552.06,4551.52,4551.86,0
356,1441240,2021-10-22 11:09:00,4551.84,4552.01,4551.56,4551.9,0
357,1441241,2021-10-22 11:10:00,4551.94,4551.94,4550.94,4551.59,0
358,1441242,2021-10-22 11:11:00,4551.4,4551.58,4550.33,4550.34,0
359,1441243,2021-10-22 11:12:00,4550.29,4551.12,4550.13,4551.01,0
360,1441244,2021-10-22 11:13:00,4550.89,4550.89,4549.69,4550.13,0
361,1441245,2021-10-22 11:14:00,4550.16,4550.73,4549.43,4549.43,0
362,1441246,2021-10-22 11:15:00,4549.42,4549.42,4548.08,4548.85,0
363,1441247,2021-10-22 11:16:00,4548.76,4548.89,4545.34,4545.34,0
364,1441248,2021-10-22 11:17:00,4545.41,4545.52,4542.66,4543.5,0
365,1441249,2021-10-22 11:18:00,4544.0,4545.05,4543.64,4544.97,0
366,1441250,2021-10-22 11:19:00,4544.94,4545.42,4544.54,4544.73,0
367,1441251,2021-10-22 11:20:00,4544.79,4544.87,4543.22,4544.33,0
368,1441252,2021-10-22 11:21:00,4544.38,4544.68,4542.79,4542.79,0
369,1441253,2021-10-22 11:22:00,4542.79,4542.79,4538.94,4538.94,0
370,1441254,2021-10-22 11:23:00,4538.72,4539.1,4538.05,4538.65,0
371,1441255,2021-10-22 11:24:00,4538.31,4538.45,4535.52,4535.54,0
372,1441256,2021-10-22 11:25:00,4535.69,4535.95,4533.56,4533.71,0
373,1441257,2021-10-22 11:26:00,4533.64,4536.34,4533.01,4536.34,0
374,1441258,2021-10-22 11:27:00,4536.38,4536.59,4535.57,4536.18,0
375,1441259,2021-10-22 11:28:00,4535.82,4537.68,4535.69,4537.58,0
376,1441260,2021-10-22 11:29:00,4537.52,4537.61,4536.44,4537.43,0
